"RowID","Zipcode","Population","Median Age","Household Income","Per Capita Income","Poverty Count","Poverty Rate","State","Latitude","Longitude","GeoInfo","StandardZip","StandardZip4","ZipClass","CountySSA"
1322,"95379",3616.00,40.80,61801.00,26841.00,474.00,13.10,"CA",37958443,120236113,"Zip-Distributive","95379",,"Rural","05650"
1323,"95380",42398.00,32.90,42786.00,21094.00,8534.00,20.12,"CA",37493719,120852279,"Zip-Distributive","95380",,"Rural","05600"
1324,"95382",37490.00,37.10,67416.00,31475.00,4308.00,11.49,"CA",37518649,120848786,"Zip-Distributive","95382",,"Urban","05600"
1325,"95383",4227.00,51.20,53929.00,34291.00,390.00,9.22,"CA",38040677,120226494,"Zip-Distributive","95383",,"Rural","05650"
1326,"95385",465.00,34.70,52708.00,23466.00,7.00,1.50,"CA",37608335,121263595,"Zip-Distributive","95385",,"Rural","05600"
1327,"95386",10568.00,32.20,54386.00,19965.00,2318.00,21.93,"CA",37640737,120754519,"Zip-Distributive","95386",,"Rural","05600"
1328,"95387",564.00,16.50,35708.00,11149.00,201.00,35.63,"CA",37550044,121202149,"Zip-Point","95387",,"Rural","05600"
1329,"95388",14114.00,28.40,42740.00,16498.00,3228.00,22.87,"CA",37391795,120608867,"Zip-Distributive","95388",,"Rural","05340"
1330,"95389",1397.00,38.50,65096.00,31343.00,214.00,15.31,"CA",37645222,119713828,"Zip-Distributive","95389",,"Frontier","05320"
1331,"95391",15738.00,32.30,120196.00,34580.00,1051.00,6.67,"CA",37768591,121553398,"Zip-Distributive","95391",,"Rural","05490"
1332,"95401",39229.00,35.80,62244.00,30286.00,5479.00,13.96,"CA",38445212,122745766,"Zip-Distributive","95401",,"Suburban","05590"
1333,"95403",46288.00,37.80,68550.00,33619.00,4448.00,9.60,"CA",38472951,122744205,"Zip-Distributive","95403",,"Suburban","05590"
1334,"95404",41536.00,41.70,72272.00,41462.00,4565.00,10.99,"CA",38451809,122692988,"Zip-Distributive","95404",,"Rural","05590"
1335,"95405",20994.00,45.90,82274.00,42347.00,1554.00,7.40,"CA",38437456,122675064,"Zip-Distributive","95405",,"Urban","05590"
1336,"95407",41797.00,32.10,56192.00,21515.00,6420.00,15.35,"CA",38409781,122738852,"Zip-Distributive","95407",,"Suburban","05590"
1337,"95409",26905.00,51.00,69660.00,41896.00,2395.00,8.90,"CA",38457489,122644131,"Zip-Distributive","95409",,"Rural","05590"
1338,"95410",951.00,51.70,39048.00,32679.00,178.00,18.71,"CA",39207403,123724853,"Zip-Distributive","95410",,"Rural","05330"
1339,"95412",431.00,39.70,72102.00,31303.00,31.00,7.19,"CA",38720840,123380024,"Zip-Distributive","95412",,"Rural","05590"
1340,"95415",1342.00,41.60,39044.00,22366.00,265.00,19.74,"CA",39008421,123366650,"Zip-Distributive","95415",,"Rural","05330"
1341,"95417",359.00,44.00,60909.00,30853.00,0.00,0.00,"CA",39673002,123643616,"Zip-Distributive","95417",,"Frontier","05330"
1342,"95420",752.00,53.50,74974.00,33302.00,22.00,2.92,"CA",39370012,123813555,"Zip-Distributive","95420",,"Rural","05330"
1343,"95421",1739.00,56.00,51838.00,32333.00,234.00,13.45,"CA",38529841,123144988,"Zip-Distributive","95421",,"Frontier","05590"
1344,"95422",15360.00,38.50,27161.00,16701.00,5393.00,35.11,"CA",38959694,122636370,"Zip-Distributive","95422",,"Rural","05160"
1345,"95423",3818.00,55.00,36292.00,22369.00,1017.00,26.63,"CA",39036945,122634463,"Zip-Distributive","95423",,"Rural","05160"
1346,"95425",10571.00,41.80,64199.00,33076.00,881.00,8.33,"CA",38797123,123014670,"Zip-Distributive","95425",,"Rural","05590"
1347,"95426",1531.00,50.90,77714.00,30368.00,175.00,11.43,"CA",38821142,122719647,"Zip-Distributive","95426",,"Rural","05160"
1348,"95427",203.00,60.10,24000.00,18192.00,55.00,27.09,"CA",39265089,123593615,"Zip-Distributive","95427",,"Frontier","05330"
1349,"95428",2467.00,34.60,35288.00,18766.00,689.00,27.92,"CA",39811908,123215075,"Zip-Distributive","95428",,"Frontier","05330"
1350,"95429",90.00,59.60,51250.00,55344.00,0.00,0.00,"CA",39711460,123346868,"Zip-Distributive","95429",,"Frontier","05330"
1351,"95430",6.00,-666666666.00,-666666666.00,,0.00,0.00,"CA",38398341,122940558,"Zip-Point","95430",,"Rural","05590"
1352,"95431",238.00,59.60,-666666666.00,9005.00,61.00,25.63,"CA",38358787,122525403,"Zip-Point","95431",,"Rural","05590"
1353,"95432",489.00,62.10,47955.00,28980.00,46.00,9.40,"CA",39143151,123690753,"Zip-Distributive","95432",,"Rural","05330"
1354,"95435",179.00,30.90,-666666666.00,34374.00,38.00,21.22,"CA",39049035,122924513,"Zip-Point","95435",,"Rural","05160"
1355,"95436",6227.00,51.30,59548.00,39079.00,801.00,12.86,"CA",38490333,122896157,"Zip-Distributive","95436",,"Rural","05590"
1356,"95437",14489.00,45.70,46366.00,27470.00,2757.00,19.02,"CA",39438217,123790941,"Zip-Distributive","95437",,"Rural","05330"
1357,"95439",725.00,35.30,59141.00,30021.00,190.00,26.20,"CA",38494701,122773506,"Zip-Distributive","95439",,"Rural","05590"
1358,"95441",1889.00,42.70,74688.00,38518.00,222.00,11.75,"CA",38704441,122940472,"Zip-Distributive","95441",,"Rural","05590"
1359,"95442",3366.00,46.60,82566.00,53454.00,162.00,4.81,"CA",38372006,122532192,"Zip-Distributive","95442",,"Rural","05590"
1360,"95443",311.00,51.70,17404.00,13846.00,145.00,46.62,"CA",39026396,122732436,"Zip-Distributive","95443",,"Rural","05160"
1361,"95444",769.00,50.10,59000.00,25033.00,46.00,5.98,"CA",38437080,122869838,"Zip-Distributive","95444",,"Suburban","05590"
1362,"95445",1930.00,61.00,48880.00,33099.00,196.00,10.15,"CA",38805126,123582288,"Zip-Distributive","95445",,"Rural","05330"
1363,"95446",4728.00,50.90,55132.00,39800.00,771.00,16.30,"CA",38502428,122995601,"Zip-Distributive","95446",,"Rural","05590"
1364,"95448",17666.00,47.90,78515.00,52140.00,1675.00,9.48,"CA",38613927,122870347,"Zip-Distributive","95448",,"Rural","05590"
1365,"95449",1794.00,35.40,50000.00,26465.00,392.00,21.85,"CA",38980040,123096360,"Zip-Distributive","95449",,"Frontier","05330"
1366,"95450",285.00,58.00,56786.00,47886.00,32.00,11.22,"CA",38506032,123223343,"Zip-Distributive","95450",,"Rural","05590"
1367,"95451",12016.00,45.20,51587.00,26747.00,2438.00,20.28,"CA",38995340,122806069,"Zip-Distributive","95451",,"Rural","05160"
1368,"95452",1276.00,58.20,85993.00,41356.00,91.00,7.13,"CA",38422990,122547627,"Zip-Distributive","95452",,"Rural","05590"
1369,"95453",10717.00,50.50,44533.00,26406.00,1784.00,16.64,"CA",39057495,122917722,"Zip-Distributive","95453",,"Rural","05160"
1370,"95454",2190.00,50.50,32880.00,22288.00,612.00,27.94,"CA",39650510,123527958,"Zip-Distributive","95454",,"Rural","05330"
1371,"95456",733.00,62.30,42292.00,34147.00,142.00,19.37,"CA",39262878,123742290,"Zip-Distributive","95456",,"Rural","05330"
1372,"95457",3058.00,53.40,48388.00,25391.00,244.00,7.97,"CA",38884988,122576736,"Zip-Distributive","95457",,"Rural","05160"
1373,"95458",3162.00,33.60,31765.00,21617.00,797.00,25.20,"CA",39082396,122789771,"Zip-Distributive","95458",,"Rural","05160"
1374,"95459",587.00,40.60,52202.00,24876.00,90.00,15.33,"CA",38999064,123689285,"Zip-Distributive","95459",,"Frontier","05330"
1375,"95460",2314.00,61.10,51018.00,46056.00,166.00,7.17,"CA",39322711,123777932,"Zip-Distributive","95460",,"Rural","05330"
1376,"95461",2497.00,49.20,45800.00,27267.00,436.00,17.46,"CA",38772621,122665658,"Zip-Distributive","95461",,"Rural","05160"
1377,"95462",1151.00,54.60,43086.00,36671.00,204.00,17.72,"CA",38470052,123013631,"Zip-Distributive","95462",,"Rural","05590"
1378,"95463",50.00,68.50,-666666666.00,44024.00,0.00,0.00,"CA",39133346,123533697,"Zip-Point","95463",,"Rural","05330"
1379,"95464",2634.00,45.90,41250.00,19798.00,901.00,34.20,"CA",39128293,122848844,"Zip-Distributive","95464",,"Rural","05160"
1380,"95465",2041.00,47.90,63036.00,50249.00,380.00,18.61,"CA",38392791,122973199,"Zip-Distributive","95465",,"Rural","05590"
1381,"95466",1087.00,44.40,61250.00,29530.00,180.00,16.55,"CA",39093425,123481639,"Zip-Distributive","95466",,"Rural","05330"
1382,"95467",5735.00,44.50,63079.00,27772.00,648.00,11.29,"CA",38804915,122561737,"Zip-Distributive","95467",,"Rural","05160"
1383,"95468",1561.00,41.80,51595.00,25379.00,207.00,13.26,"CA",38909368,123692417,"Zip-Distributive","95468",,"Rural","05330"
1384,"95469",1970.00,36.00,47176.00,24018.00,449.00,22.79,"CA",39374221,123107693,"Zip-Distributive","95469",,"Rural","05330"
1385,"95470",6226.00,39.30,60428.00,27032.00,685.00,11.00,"CA",39268401,123204968,"Zip-Distributive","95470",,"Rural","05330"
1386,"95471",630.00,37.20,-666666666.00,21962.00,298.00,47.30,"CA",38523114,122977972,"Zip-Point","95471",,"Rural","05590"
1387,"95472",30723.00,50.40,78251.00,44730.00,2785.00,9.06,"CA",38392180,122837732,"Zip-Distributive","95472",,"Rural","05590"
1388,"95476",37187.00,47.80,72716.00,48634.00,3780.00,10.16,"CA",38291735,122472132,"Zip-Distributive","95476",,"Rural","05590"
1389,"95482",31993.00,37.40,46462.00,27779.00,6116.00,19.11,"CA",39153342,123207264,"Zip-Distributive","95482",,"Rural","05330"
1390,"95485",2728.00,45.40,37009.00,21632.00,382.00,14.00,"CA",39167636,122906788,"Zip-Distributive","95485",,"Rural","05160"
1391,"95486",79.00,37.50,-666666666.00,32190.00,33.00,41.77,"CA",38506321,123070406,"Zip-Point","95486",,"Frontier","05590"
1392,"95488",227.00,32.30,67500.00,43313.00,51.00,22.46,"CA",39656235,123776104,"Zip-Distributive","95488",,"Frontier","05330"
1393,"95490",12655.00,42.90,42326.00,22160.00,2858.00,22.58,"CA",39413260,123357961,"Zip-Distributive","95490",,"Rural","05330"
1394,"95492",29590.00,40.90,91077.00,36594.00,1269.00,4.28,"CA",38539882,122805733,"Zip-Distributive","95492",,"Suburban","05590"
1395,"95493",218.00,61.20,59718.00,32561.00,0.00,0.00,"CA",39193353,122974249,"Zip-Distributive","95493",,"Rural","05160"
1396,"95494",196.00,33.60,-666666666.00,27370.00,85.00,43.36,"CA",38925126,123295792,"Zip-Distributive","95494",,"Frontier","05330"
1397,"95497",1137.00,68.80,76759.00,52605.00,0.00,0.00,"CA",38721034,123461603,"Zip-Distributive","95497",,"Rural","05590"
1398,"95501",23624.00,37.10,40629.00,24250.00,4723.00,19.99,"CA",40790453,124157356,"Zip-Distributive","95501",,"Urban","05110"
1399,"95503",25215.00,41.00,51412.00,26259.00,4674.00,18.53,"CA",40757836,124163258,"Zip-Distributive","95503",,"Rural","05110"
1400,"95511",240.00,48.90,-666666666.00,10233.00,120.00,50.00,"CA",40233693,123607284,"Zip-Distributive","95511",,"Frontier","05110"
1401,"95514",169.00,60.40,-666666666.00,33863.00,53.00,31.36,"CA",40275989,123637449,"Zip-Distributive","95514",,"Frontier","05110"
1402,"95519",19328.00,37.70,52522.00,27238.00,3017.00,15.60,"CA",40942496,124095907,"Zip-Distributive","95519",,"Rural","05110"
1403,"95521",21311.00,26.90,34352.00,24408.00,6334.00,29.72,"CA",40875863,124084282,"Zip-Distributive","95521",,"Rural","05110"
1404,"95524",1735.00,52.40,70435.00,39002.00,180.00,10.37,"CA",40831805,124058235,"Zip-Distributive","95524",,"Rural","05110"
1405,"95525",1497.00,45.20,50401.00,27319.00,310.00,20.70,"CA",40879713,123979287,"Zip-Distributive","95525",,"Rural","05110"
1406,"95526",222.00,59.30,29773.00,24246.00,52.00,23.42,"CA",40479815,123573302,"Zip-Distributive","95526",,"Frontier","05110"
1407,"95527",565.00,60.20,37250.00,25378.00,134.00,23.71,"CA",40824465,123483980,"Zip-Distributive","95527",,"Frontier","05630"
1408,"95528",1254.00,39.40,54500.00,27051.00,130.00,10.36,"CA",40478665,123887692,"Zip-Distributive","95528",,"Rural","05110"
1409,"95531",23092.00,38.20,41882.00,20882.00,4520.00,19.57,"CA",41784627,124190192,"Zip-Distributive","95531",,"Rural","05070"
1410,"95536",3112.00,39.60,49185.00,27714.00,385.00,12.37,"CA",40568790,124262993,"Zip-Distributive","95536",,"Rural","05110"
1411,"95537",147.00,60.20,-666666666.00,,0.00,0.00,"CA",40724545,124215554,"Zip-Point","95537",,"Rural","05110"
1412,"95540",14001.00,39.50,46527.00,21615.00,2295.00,16.39,"CA",40584748,124145226,"Zip-Distributive","95540",,"Rural","05110"
1413,"95542",1831.00,46.50,31458.00,24007.00,407.00,22.22,"CA",40098328,123797960,"Zip-Distributive","95542",,"Rural","05110"
1414,"95543",989.00,50.60,51477.00,20582.00,163.00,16.48,"CA",41848658,123961383,"Zip-Distributive","95543",,"Frontier","05070"
1415,"95545",112.00,46.30,-666666666.00,18913.00,81.00,72.32,"CA",40096293,123798001,"Zip-Point","95545",,"Rural","05110"
1416,"95546",3542.00,28.50,25708.00,18405.00,1504.00,42.46,"CA",41067741,123686595,"Zip-Distributive","95546",,"Rural","05110"
1417,"95547",1004.00,50.00,66667.00,33496.00,101.00,10.05,"CA",40549698,124092552,"Zip-Distributive","95547",,"Rural","05110"
